name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position
Morgan Gibbs-White,0,0,13,0,25.6,416,30,1,0,3.7,3.2,2019-08-25T15:30:00Z,66,0,0,0,0,3,0,5978,1,1,8.0,2,-572,356,928,50,True,0,Burnley,Wolves,MID
Morgan Schneiderlin,0,0,15,0,5.1,158,21,2,0,2.3,16.4,2019-08-23T19:00:00Z,90,0,0,0,0,3,0,62478,0,2,1.0,2,-2462,4067,6529,45,False,0,Aston Villa,Everton,MID
Moritz Leitner,0,0,16,0,13.9,288,26,3,0,3.5,19.4,2019-08-24T11:30:00Z,80,0,0,0,0,3,0,18960,3,2,2.0,2,-793,1679,2472,45,True,0,Chelsea,Norwich,MID
Moussa Djenepo,0,0,24,0,1.3,438,23,0,1,7.4,41.2,2019-08-24T14:00:00Z,37,0,0,0,0,3,0,4896,2,0,31.0,5,-856,132,988,54,False,1,Brighton,Southampton,MID
Moussa Sissoko,0,0,25,0,50.0,349,28,1,0,7.9,22.8,2019-08-25T15:30:00Z,90,0,0,0,0,3,0,172607,1,0,6.0,2,420,25575,25155,50,True,0,Newcastle,Spurs,MID
Muhamed Bešić,0,0,0,0,0.0,522,27,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,0,0,0,0,3,0,15074,2,1,0.0,0,-1318,1006,2324,45,True,0,Leicester,Sheffield Utd,MID
N'Golo Kanté,0,0,0,0,0.0,119,26,0,0,0.0,0.0,2019-08-24T11:30:00Z,0,0,0,0,0,3,0,496750,3,2,0.0,0,4388,59890,55502,50,False,0,Norwich,Chelsea,MID
Naby Keita,0,0,0,0,0.0,196,24,0,0,0.0,0.0,2019-08-24T16:30:00Z,0,0,0,0,0,3,0,17671,1,3,0.0,0,-8983,75,9058,59,True,0,Arsenal,Liverpool,MID
Nacho Monreal,0,0,9,0,1.2,6,24,3,0,1.5,10.0,2019-08-24T16:30:00Z,90,0,0,0,0,3,0,78265,1,3,4.0,1,-4490,7056,11546,50,False,0,Liverpool,Arsenal,DEF
Nampalys Mendy,0,0,2,0,0.0,179,27,0,0,0.1,1.2,2019-08-24T14:00:00Z,1,0,0,0,0,3,0,51575,2,1,0.0,1,-2205,3598,5803,45,False,0,Sheffield Utd,Leicester,MID
Nathaniel Chalobah,0,0,0,0,0.0,374,29,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,0,0,0,0,3,0,15614,3,1,0.0,0,-216,1494,1710,45,True,0,West Ham,Watford,MID
Nathan Aké,0,0,15,0,0.2,59,22,3,0,6.2,39.2,2019-08-25T13:00:00Z,90,0,0,0,0,3,0,921924,3,1,23.0,1,-145569,14293,159862,50,True,0,Man City,Bournemouth,DEF
Nathan Redmond,0,2,31,1,23.5,320,23,0,1,11.1,46.2,2019-08-24T14:00:00Z,90,0,0,0,0,3,0,104328,2,0,41.0,10,-16680,3129,19809,64,False,0,Brighton,Southampton,MID
Neal Maupay,0,0,2,0,10.8,502,23,1,0,11.1,7.2,2019-08-24T14:00:00Z,73,0,0,0,0,3,0,49709,2,0,93.0,2,-2552,11143,13695,60,True,0,Southampton,Brighton,FWD
Neil Taylor,0,0,22,1,0.9,24,21,0,0,1.2,8.8,2019-08-23T19:00:00Z,90,0,0,0,0,3,0,15009,0,2,2.0,6,-968,789,1757,45,True,0,Everton,Aston Villa,DEF
Nemanja Matic,0,0,0,0,0.0,247,25,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,0,0,0,0,3,0,31769,2,1,0.0,0,-5646,1085,6731,49,True,0,Crystal Palace,Man Utd,MID
Nick Pope,0,0,14,0,0.0,93,30,1,0,0.9,9.4,2019-08-25T15:30:00Z,90,0,0,0,0,3,2,573817,1,1,0.0,2,90981,127275,36294,45,False,0,Wolves,Burnley,GK
Nicolas Pépé,0,0,2,0,17.7,488,24,3,0,7.2,15.0,2019-08-24T16:30:00Z,90,0,0,0,0,3,0,215718,1,3,39.0,2,-74338,7008,81346,94,False,0,Liverpool,Arsenal,MID
Nicolás Otamendi,0,0,6,0,2.4,208,22,1,0,5.9,17.0,2019-08-25T13:00:00Z,90,0,0,0,0,3,0,76034,3,1,40.0,1,-237,8787,9024,54,False,1,Bournemouth,Man City,DEF
Oleksandr Zinchenko,0,0,20,0,65.3,206,22,1,0,9.1,25.2,2019-08-25T13:00:00Z,90,0,0,0,0,3,0,735688,3,1,0.0,2,36378,116136,79758,55,False,0,Bournemouth,Man City,DEF
Oliver McBurnie,0,1,24,0,3.8,501,27,1,1,5.9,34.6,2019-08-24T14:00:00Z,36,0,0,0,0,3,0,8466,2,1,21.0,6,-1615,549,2164,60,True,0,Leicester,Sheffield Utd,FWD
Oliver Norwood,0,0,16,0,31.8,302,27,2,0,5.9,19.4,2019-08-24T14:00:00Z,90,0,0,0,0,3,0,21533,2,1,8.0,2,-1654,2002,3656,50,True,0,Leicester,Sheffield Utd,MID
Oliver Skipp,0,0,0,0,0.0,352,28,0,0,0.0,0.0,2019-08-25T15:30:00Z,0,0,0,0,0,3,0,37041,1,0,0.0,0,-1286,3084,4370,45,True,0,Newcastle,Spurs,MID
Olivier Giroud,0,0,0,0,12.4,110,26,0,0,1.2,0.0,2019-08-24T11:30:00Z,15,0,0,0,0,3,0,155755,3,2,0.0,1,-5421,26029,31450,70,False,0,Norwich,Chelsea,FWD
Onel Hernández,0,0,0,0,0.0,284,26,0,0,0.0,0.0,2019-08-24T11:30:00Z,0,0,0,0,0,3,0,7470,3,2,0.0,0,-4255,30,4285,54,True,0,Chelsea,Norwich,MID
Oriol Romeu Vidal,0,0,14,1,2.9,328,23,0,0,0.8,5.4,2019-08-24T14:00:00Z,90,0,0,0,0,3,0,77994,2,0,0.0,3,-4717,4265,8982,45,False,0,Brighton,Southampton,MID
Pablo Fornals,0,0,4,0,1.1,399,29,0,0,2.7,8.4,2019-08-24T14:00:00Z,12,0,0,0,0,3,0,43487,3,1,17.0,1,-10974,592,11566,64,False,0,Watford,West Ham,MID
Pablo Zabaleta,0,0,0,0,0.0,379,29,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,0,0,0,0,3,0,43152,3,1,0.0,0,-5025,824,5849,45,False,0,Watford,West Ham,DEF
Pascal Groß,0,0,4,0,14.9,49,23,1,0,1.9,4.0,2019-08-24T14:00:00Z,12,0,0,0,0,3,0,83552,2,0,0.0,1,-5524,9883,15407,65,True,0,Southampton,Brighton,MID
Patrick Cutrone,0,0,0,0,0.0,487,30,0,0,0.0,0.0,2019-08-25T15:30:00Z,0,0,0,0,0,3,0,67285,1,1,0.0,0,-14603,3513,18116,59,True,0,Burnley,Wolves,FWD
Patrick Roberts,0,0,0,0,0.0,435,26,0,0,0.0,0.0,2019-08-24T11:30:00Z,0,0,0,0,0,3,0,5983,3,2,0.0,0,-1401,189,1590,54,True,0,Chelsea,Norwich,MID
Patrick van Aanholt,0,2,23,0,1.1,123,25,1,1,7.0,48.2,2019-08-24T14:00:00Z,90,0,0,0,0,3,0,351795,2,1,21.0,10,-40933,6382,47315,55,False,0,Man Utd,Crystal Palace,DEF
Paulo Gazzaniga,0,0,0,0,0.0,341,28,0,0,0.0,0.0,2019-08-25T15:30:00Z,0,0,0,0,0,3,0,16202,1,0,0.0,0,-967,219,1186,45,True,0,Newcastle,Spurs,GK
Paul Dummett,0,1,27,1,0.1,255,28,0,0,2.4,24.2,2019-08-25T15:30:00Z,90,0,0,0,0,3,0,13839,1,0,0.0,7,-1522,179,1701,45,False,0,Spurs,Newcastle,DEF
Paul Pogba,0,0,6,0,27.6,238,25,2,0,6.0,9.2,2019-08-24T14:00:00Z,90,0,0,0,0,3,0,624081,2,1,23.0,2,-34089,67423,101512,86,True,0,Crystal Palace,Man Utd,MID
Pedro Lomba Neto,0,0,3,0,1.4,528,30,0,0,0.9,1.8,2019-08-25T15:30:00Z,23,0,0,0,0,3,0,1635,1,1,6.0,1,213,517,304,50,True,0,Burnley,Wolves,MID
Pedro Obiang,0,0,0,0,0.0,400,29,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,0,0,0,0,3,0,4796,3,1,0.0,0,-497,475,972,45,False,0,Watford,West Ham,MID
Pedro Rodríguez Ledesma,0,0,0,0,0.0,114,26,0,0,0.0,0.0,2019-08-24T11:30:00Z,0,0,0,0,0,3,0,255712,3,2,0.0,0,3341,46820,43479,70,False,0,Norwich,Chelsea,MID
Philip Billing,0,0,13,0,1.3,476,22,3,0,1.7,13.8,2019-08-25T13:00:00Z,90,0,0,0,0,3,0,10217,3,1,2.0,2,-1871,575,2446,50,True,0,Man City,Bournemouth,MID
Philip Heise,0,0,0,0,0.0,484,26,0,0,0.0,0.0,2019-08-24T11:30:00Z,0,0,0,0,0,3,0,37441,3,2,0.0,0,-2123,1696,3819,40,True,0,Chelsea,Norwich,DEF
Phil Bardsley,0,0,0,0,0.0,86,30,0,0,0.0,0.0,2019-08-25T15:30:00Z,0,0,0,0,0,3,0,10700,1,1,0.0,0,-922,258,1180,45,False,0,Wolves,Burnley,DEF
Phil Foden,0,0,0,0,0.0,220,22,0,0,0.0,0.0,2019-08-25T13:00:00Z,0,0,0,0,0,3,0,35449,3,1,0.0,0,-7058,846,7904,54,False,0,Bournemouth,Man City,MID
Phil Jagielka,0,0,0,0,0.0,444,27,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,0,0,0,0,3,0,39627,2,1,0.0,0,-5193,747,5940,44,True,0,Leicester,Sheffield Utd,DEF
Phil Jones,0,0,0,0,0.0,231,25,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,0,0,0,0,3,0,11615,2,1,0.0,0,-1393,320,1713,49,True,0,Crystal Palace,Man Utd,DEF
Pierre-Emerick Aubameyang,1,0,17,0,25.3,11,24,3,0,5.5,7.0,2019-08-24T16:30:00Z,90,0,0,0,0,3,0,1573634,1,3,23.0,5,-248663,52971,301634,110,False,0,Liverpool,Arsenal,FWD
Pierre-Emile Højbjerg,0,0,3,1,2.8,325,23,0,0,0.9,6.0,2019-08-24T14:00:00Z,90,0,0,0,0,3,0,40492,2,0,0.0,2,-6074,985,7059,50,False,1,Brighton,Southampton,MID
Pontus Dahlberg,0,0,0,0,0.0,367,29,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,0,0,0,0,3,0,9837,3,1,0.0,0,-583,127,710,45,True,0,West Ham,Watford,GK
Rachid Ghezzal,0,0,0,0,0.0,173,27,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,0,0,0,0,3,0,3837,2,1,0.0,0,-602,84,686,54,False,0,Sheffield Utd,Leicester,MID
Rafael Camacho,0,0,0,0,0.0,201,24,0,0,0.0,0.0,2019-08-24T16:30:00Z,0,0,0,0,0,3,0,421,1,3,0.0,0,-7,48,55,45,True,0,Arsenal,Liverpool,MID
Raheem Sterling,0,1,30,0,12.8,214,22,1,1,12.1,43.2,2019-08-25T13:00:00Z,90,0,0,0,0,3,0,2784422,3,1,65.0,8,331963,360262,28299,122,False,0,Bournemouth,Man City,MID
Ralf Fahrmann,0,0,0,0,0.0,449,26,0,0,0.0,0.0,2019-08-24T11:30:00Z,0,0,0,0,0,3,0,32015,3,2,0.0,0,-3309,427,3736,45,True,0,Chelsea,Norwich,GK
Ravel Morrison,0,0,0,0,0.6,456,27,0,0,0.2,0.0,2019-08-24T14:00:00Z,12,0,0,0,0,3,0,9962,2,1,4.0,1,-1874,341,2215,49,True,0,Leicester,Sheffield Utd,MID
Raúl Jiménez,0,3,31,0,24.4,409,30,1,1,10.8,40.4,2019-08-25T15:30:00Z,90,0,0,0,0,3,0,1128333,1,1,43.0,9,-132727,73959,206686,75,True,0,Burnley,Wolves,FWD
Reece James,0,0,0,0,0.0,506,26,0,0,0.0,0.0,2019-08-24T11:30:00Z,0,0,0,0,0,3,0,3385,3,2,0.0,0,-736,92,828,50,False,0,Norwich,Chelsea,DEF
Reiss Nelson,0,0,0,0,0.0,489,24,0,0,0.0,0.0,2019-08-24T16:30:00Z,0,0,0,0,0,3,0,10885,1,3,0.0,0,-1910,1305,3215,55,False,0,Liverpool,Arsenal,MID
Rhian Brewster,0,0,0,0,0.0,464,24,0,0,0.0,0.0,2019-08-24T16:30:00Z,0,0,0,0,0,3,0,40473,1,3,0.0,0,-324,6752,7076,45,True,0,Arsenal,Liverpool,FWD
Ricardo Domingos Barbosa Pereira,0,0,14,0,3.3,159,27,1,0,2.3,19.4,2019-08-24T14:00:00Z,90,0,0,0,0,3,0,371329,2,1,0.0,2,5725,34696,28971,60,False,0,Sheffield Utd,Leicester,DEF
Richard Stearman,0,0,0,0,0.0,296,27,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,0,0,0,0,3,0,157226,2,1,0.0,0,-7897,7036,14933,40,True,0,Leicester,Sheffield Utd,DEF
Richarlison de Andrade,0,0,13,0,3.0,150,21,1,0,3.2,10.8,2019-08-23T19:00:00Z,77,0,0,0,0,3,0,476562,0,2,18.0,2,-88177,17655,105832,80,False,0,Aston Villa,Everton,MID
Riyad Mahrez,0,0,5,0,13.6,217,22,0,0,2.0,4.6,2019-08-25T13:00:00Z,11,0,0,0,0,3,0,249610,3,1,2.0,1,-26623,41077,67700,85,False,0,Bournemouth,Man City,MID
Robbie Brady,0,0,0,0,0.0,98,30,0,0,0.0,0.0,2019-08-25T15:30:00Z,0,0,0,0,0,3,0,1386,1,1,0.0,0,-189,34,223,55,False,0,Wolves,Burnley,MID
Robert Kenedy Nunes do Nascimento,0,0,0,0,0.0,462,26,0,0,0.0,0.0,2019-08-24T11:30:00Z,0,0,0,0,0,3,0,4544,3,2,0.0,0,-592,152,744,54,False,0,Norwich,Chelsea,MID
Roberto Firmino,0,0,8,0,5.8,187,24,1,0,11.5,10.6,2019-08-24T16:30:00Z,85,0,0,0,0,3,0,733558,1,3,99.0,2,23315,95558,72243,95,True,0,Arsenal,Liverpool,FWD
Roberto Jimenez Gago,0,0,0,0,0.0,450,29,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,0,0,0,0,3,0,18445,3,1,0.0,0,-989,191,1180,45,False,0,Watford,West Ham,GK
Roberto Pereyra,0,0,0,0,0.0,369,29,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,0,0,0,0,3,0,145787,3,1,0.0,0,-61919,2549,64468,59,True,0,West Ham,Watford,MID
Robert Snodgrass,0,0,0,0,0.0,393,29,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,0,0,0,0,3,0,16524,3,1,0.0,0,-1396,719,2115,55,False,0,Watford,West Ham,MID
Rob Holding,0,0,0,0,0.0,10,24,0,0,0.0,0.0,2019-08-24T16:30:00Z,0,0,0,0,0,3,0,5091,1,3,0.0,0,-759,116,875,45,False,0,Liverpool,Arsenal,DEF
Rodrigo Hernandez,0,0,6,0,2.0,443,22,0,0,2.3,3.0,2019-08-25T13:00:00Z,32,0,0,0,0,3,0,103766,3,1,18.0,1,-8588,12341,20929,55,False,0,Bournemouth,Man City,MID
Rolando Aarons,0,0,0,0,0.0,499,28,0,0,0.0,0.0,2019-08-25T15:30:00Z,0,0,0,0,0,3,0,4024,1,0,0.0,0,-472,236,708,50,False,0,Spurs,Newcastle,MID
Romain Saïss,0,0,0,0,0.0,407,30,0,0,0.0,0.0,2019-08-25T15:30:00Z,0,0,0,0,0,3,0,17094,1,1,0.0,0,-1781,568,2349,45,True,0,Burnley,Wolves,DEF
Romelu Lukaku,0,0,0,0,0.0,232,25,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,0,0,0,0,3,0,28606,2,1,0.0,0,-4457,143,4600,85,True,0,Crystal Palace,Man Utd,FWD
Ross Barkley,0,0,17,0,60.0,117,26,2,0,13.4,22.6,2019-08-24T11:30:00Z,90,0,0,0,0,3,0,280596,3,2,51.0,2,-154246,7608,161854,59,False,0,Norwich,Chelsea,MID
Ruben Loftus-Cheek,0,0,0,0,0.0,115,26,0,0,0.0,0.0,2019-08-24T11:30:00Z,0,0,0,0,0,3,0,5230,3,2,0.0,0,-907,77,984,65,False,0,Norwich,Chelsea,MID
Rui Pedro dos Santos Patrício,0,0,16,0,0.0,411,30,1,0,2.3,23.0,2019-08-25T15:30:00Z,90,0,0,0,0,3,3,414601,1,1,0.0,3,76664,96068,19404,50,True,0,Burnley,Wolves,GK
Ryan Bennett,0,0,14,0,20.0,404,30,1,0,5.1,26.8,2019-08-25T15:30:00Z,90,0,0,0,0,3,0,41482,1,1,4.0,2,-79,3225,3304,50,True,0,Burnley,Leicester,DEF
Ryan Bertrand,0,0,0,0,0.0,305,23,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,0,0,0,0,3,0,63868,2,0,0.0,0,-3738,2175,5913,50,False,0,Brighton,Southampton,DEF
Ryan Fraser,0,0,8,0,2.0,75,22,3,0,1.0,8.4,2019-08-25T13:00:00Z,90,0,0,0,0,3,0,615551,3,1,0.0,2,-391176,5440,396616,74,True,0,Man City,Bournemouth,MID
Ryan Fredericks,0,0,8,0,2.9,380,29,1,0,2.8,21.0,2019-08-24T14:00:00Z,90,0,0,0,0,3,0,21640,3,1,4.0,2,-249,2427,2676,45,False,0,Watford,West Ham,DEF
Ryan Sessegnon,0,0,0,0,0.0,524,28,0,0,0.0,0.0,2019-08-25T15:30:00Z,0,0,0,0,0,3,0,9110,1,0,0.0,0,-3903,68,3971,55,True,0,Newcastle,Spurs,MID
Rúben Diogo da Silva Neves,0,0,11,0,26.3,414,30,1,0,7.1,12.4,2019-08-25T15:30:00Z,90,0,0,0,0,3,0,563921,1,1,32.0,2,38306,74887,36581,55,True,0,Burnley,Wolves,MID
Rúben Gonçalo Silva Nascimento Vinagre,0,0,0,0,0.0,406,30,0,0,0.0,0.0,2019-08-25T15:30:00Z,0,0,0,0,0,3,0,16430,1,1,0.0,0,-1694,471,2165,45,True,0,Burnley,Wolves,DEF
Sadio Mané,0,0,10,1,51.2,192,24,0,0,10.1,20.2,2019-08-24T16:30:00Z,76,0,0,0,0,3,0,1221704,1,3,30.0,3,277381,334374,56993,115,True,0,Arsenal,Liverpool,MID
Sam Byram,0,0,0,0,0.0,454,26,0,0,0.0,0.0,2019-08-24T11:30:00Z,0,0,0,0,0,3,0,8537,3,2,0.0,0,-541,240,781,45,True,0,Chelsea,Norwich,DEF
Sam Gallagher,0,0,0,0,0.0,316,23,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,0,0,0,0,3,0,4343,2,0,0.0,0,-94,705,799,45,False,0,Brighton,Southampton,FWD
Sam Surridge,0,0,0,0,0.0,71,22,0,0,0.0,0.0,2019-08-25T13:00:00Z,0,0,0,0,0,3,0,39010,3,1,0.0,0,-6275,1512,7787,45,True,0,Man City,Bournemouth,FWD
Scott Dann,0,0,0,0,0.0,127,25,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,0,0,0,0,3,0,21675,2,1,0.0,0,347,2593,2246,45,False,0,Man Utd,Crystal Palace,DEF
Scott McTominay,0,0,10,0,14.6,248,25,1,0,6.1,3.2,2019-08-24T14:00:00Z,84,0,0,0,0,3,0,46399,2,1,43.0,2,-2865,4758,7623,50,True,0,Crystal Palace,Man Utd,MID
Sead Kolasinac,0,0,0,0,0.0,3,24,0,0,0.0,0.0,2019-08-24T16:30:00Z,0,0,0,0,0,3,0,56477,1,3,0.0,0,-8597,1664,10261,54,False,0,Liverpool,Arsenal,DEF
Seamus Coleman,0,0,14,0,24.1,144,21,2,0,4.1,10.8,2019-08-23T19:00:00Z,90,0,0,0,0,3,0,245133,0,2,6.0,0,18101,42442,24341,55,False,1,Aston Villa,Everton,DEF
Sean Longstaff,0,0,6,1,0.5,270,28,0,0,2.8,10.6,2019-08-25T15:30:00Z,90,0,0,0,0,3,0,42015,1,0,17.0,3,-5222,1463,6685,50,False,0,Spurs,Newcastle,MID
Sebastian Prödl,0,0,0,0,0.0,361,29,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,0,0,0,0,3,0,105874,3,1,0.0,0,-4896,4414,9310,40,True,0,West Ham,Watford,DEF
Serge Aurier,0,0,0,0,0.0,336,28,0,0,0.0,0.0,2019-08-25T15:30:00Z,0,0,0,0,0,3,0,19516,1,0,0.0,0,-2590,1556,4146,50,True,0,Newcastle,Spurs,DEF
Sergio Agüero,0,3,58,0,34.6,210,22,1,2,17.8,75.6,2019-08-25T13:00:00Z,90,0,0,0,0,3,0,996740,3,1,68.0,13,-62711,38780,101491,120,False,0,Bournemouth,Man City,FWD
Sergio Romero,0,0,0,0,0.0,236,25,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,0,0,0,0,3,0,11288,2,1,0.0,0,-1048,126,1174,49,True,0,Crystal Palace,Man Utd,GK
Shane Duffy,0,0,13,0,0.2,37,23,2,0,1.7,10.8,2019-08-24T14:00:00Z,90,0,0,0,0,3,0,177105,2,0,6.0,1,-5096,10632,15728,50,True,0,Southampton,Brighton,DEF
Shane Long,0,0,0,0,0.0,315,23,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,0,0,0,0,3,0,258414,2,0,0.0,0,-45894,11112,57006,49,False,0,Brighton,Southampton,FWD
Shkodran Mustafi,0,0,0,0,0.0,1,24,0,0,0.0,0.0,2019-08-24T16:30:00Z,0,0,0,0,0,3,0,30975,1,3,0.0,0,-6882,534,7416,54,False,0,Liverpool,Arsenal,DEF
Simon Francis,0,0,0,0,0.0,62,22,0,0,0.0,0.0,2019-08-25T13:00:00Z,0,0,0,0,0,3,0,578,3,1,0.0,0,-49,19,68,45,True,0,Man City,Bournemouth,DEF
Simon Mignolet,0,0,0,0,0.0,190,24,0,0,0.0,0.0,2019-08-24T16:30:00Z,0,0,0,0,0,3,0,3128,1,3,0.0,0,-347,33,380,45,True,0,Arsenal,Liverpool,GK
Simon Moore,0,0,0,0,0.0,436,27,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,0,0,0,0,3,0,6218,2,1,0.0,0,-455,65,520,45,True,0,Leicester,Sheffield Utd,GK
Sofiane Boufal,1,0,18,0,10.3,508,23,0,0,3.1,19.0,2019-08-24T14:00:00Z,10,0,0,0,0,3,0,3963,2,0,2.0,4,-710,178,888,55,False,0,Brighton,Southampton,MID
Sokratis Papastathopoulos,0,0,16,0,0.3,5,24,3,0,3.4,33.4,2019-08-24T16:30:00Z,90,0,0,0,0,3,0,121345,1,3,0.0,1,-6542,10002,16544,50,False,0,Liverpool,Arsenal,DEF
Solomon March,0,0,13,0,24.4,55,23,1,0,7.0,20.4,2019-08-24T14:00:00Z,67,0,0,0,0,3,0,29978,2,0,25.0,2,-3722,1635,5357,50,True,0,Southampton,Brighton,MID
Steven Defour,0,0,0,0,0.0,99,30,0,0,0.0,0.0,2019-08-25T15:30:00Z,0,0,0,0,0,3,0,259,1,1,0.0,0,-27,13,40,55,False,0,Wolves,Burnley,MID
Steve Cook,0,0,13,0,10.7,58,22,3,0,3.4,23.6,2019-08-25T13:00:00Z,90,0,0,0,0,3,0,14425,3,1,0.0,1,-830,787,1617,50,True,0,Man City,Bournemouth,DEF
Stuart Armstrong,0,0,0,0,0.0,323,23,0,0,2.0,3.0,2019-08-24T14:00:00Z,6,0,0,0,0,3,0,8879,2,0,17.0,1,-1066,213,1279,54,False,0,Brighton,Southampton,MID
Sung-yueng Ki,0,0,0,0,0.0,268,28,0,0,0.0,0.0,2019-08-25T15:30:00Z,0,0,0,0,0,3,0,4935,1,0,0.0,0,-474,116,590,50,False,0,Spurs,Newcastle,MID
Sébastien Haller,0,3,54,0,2.3,457,29,1,2,18.0,68.0,2019-08-24T14:00:00Z,90,0,0,0,0,3,0,166459,3,1,110.0,13,-62931,5572,68503,74,False,0,Watford,West Ham,FWD
Tahith Chong,0,0,0,0,0.0,249,25,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,0,0,0,0,3,0,15035,2,1,0.0,0,-2019,523,2542,45,True,0,Crystal Palace,Man Utd,MID
Tammy Abraham,0,3,56,0,12.5,460,26,2,2,12.8,67.6,2019-08-24T11:30:00Z,74,0,0,0,0,3,0,126585,3,2,48.0,13,-30725,16805,47530,70,False,0,Norwich,Chelsea,FWD
Tanguy Ndombele,0,0,0,0,0.0,442,28,0,0,0.0,0.0,2019-08-25T15:30:00Z,0,0,0,0,0,3,0,728861,1,0,0.0,0,189880,304116,114236,61,True,0,Newcastle,Spurs,MID
Teemu Pukki,1,2,39,0,10.8,278,26,3,1,10.1,52.2,2019-08-24T11:30:00Z,90,0,0,0,0,3,0,1505154,3,2,38.0,11,982350,1030761,48411,68,True,0,Chelsea,Norwich,FWD
Theo Walcott,0,0,-1,0,0.6,153,21,1,0,0.5,0.0,2019-08-23T19:00:00Z,12,0,0,0,0,3,0,41721,0,2,6.0,1,-7867,1176,9043,64,False,0,Aston Villa,Everton,MID
Timm Klose,0,0,0,0,0.0,272,26,0,0,0.0,0.0,2019-08-24T11:30:00Z,0,0,0,0,0,3,0,4618,3,2,0.0,0,-796,38,834,45,True,0,Chelsea,Norwich,DEF
Tim Krul,0,0,19,0,0.0,280,26,3,0,3.3,32.8,2019-08-24T11:30:00Z,90,0,0,0,0,3,5,82843,3,2,0.0,2,-987,4539,5526,45,True,0,Chelsea,Norwich,GK
Toby Alderweireld,0,0,14,0,5.8,331,28,1,0,2.2,16.2,2019-08-25T15:30:00Z,90,0,0,0,0,3,0,445596,1,0,0.0,2,-8544,27173,35717,55,True,0,Newcastle,Spurs,DEF
Todd Cantwell,0,0,26,0,2.2,287,26,3,1,7.7,38.0,2019-08-24T11:30:00Z,90,0,0,0,0,3,0,333226,3,2,37.0,7,251060,293306,42246,46,True,0,Chelsea,Norwich,MID
Tom Cleverley,0,0,12,0,35.3,371,29,3,0,6.3,7.4,2019-08-24T14:00:00Z,85,0,0,0,0,3,0,7496,3,1,20.0,2,-728,199,927,50,True,0,West Ham,Watford,MID
Tom Davies,0,0,0,0,0.0,154,21,0,0,0.0,0.0,2019-08-23T19:00:00Z,0,0,0,0,0,3,0,9030,0,2,0.0,0,-1106,398,1504,55,False,0,Aston Villa,Everton,MID
Tom Heaton,0,0,23,1,0.0,94,21,0,0,1.1,11.4,2019-08-23T19:00:00Z,90,0,0,0,0,3,1,400918,0,2,0.0,6,-23240,13782,37022,45,True,0,Everton,Aston Villa,GK
Tom Trybull,0,0,13,0,0.9,290,26,3,0,1.1,10.0,2019-08-24T11:30:00Z,80,0,0,0,0,3,0,74565,3,2,0.0,2,5157,12453,7296,45,True,0,Chelsea,Norwich,MID
Trent Alexander-Arnold,1,0,29,0,80.3,182,24,1,0,17.5,38.4,2019-08-24T16:30:00Z,90,0,0,0,0,3,0,1412954,1,3,56.0,5,-105350,46981,152331,70,True,0,Arsenal,Liverpool,DEF
Troy Deeney,0,0,0,0,0.0,362,29,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,0,0,0,0,3,0,114648,3,1,0.0,0,-48546,8548,57094,64,True,0,West Ham,Watford,FWD
Troy Parrott,0,0,0,0,0.0,509,28,0,0,0.0,0.0,2019-08-25T15:30:00Z,0,0,0,0,0,3,0,61326,1,0,0.0,0,4327,15681,11354,45,True,0,Newcastle,Spurs,FWD
Tyreke Johnson,0,0,0,0,0.0,326,23,0,0,0.0,0.0,2019-08-24T14:00:00Z,0,0,0,0,0,3,0,1608,2,0,0.0,0,-197,42,239,45,False,0,Brighton,Southampton,MID
Tyrone Mings,0,1,27,1,0.0,445,21,0,0,2.7,23.4,2019-08-23T19:00:00Z,90,0,0,0,0,3,0,148152,0,2,4.0,7,988,15814,14826,45,True,0,Everton,Aston Villa,DEF
